address,balance,tx_count,age_days,is_fraud
0x1de23F02E185fDc4f6BACc98D6c6419370E38538,0.0,20,3072.7261538595485,1
0x1E67F055367bcBCe045E1211F09355Eb7411236F,0.0,4,3004.3974300981977,1
0x259EFb559a5D9ed64ccF44Bd5188b325DC4738c8,0.0,2,2838.664611872879,1
0x1dbe883eb1ebcd93cb1c7cd217e9441315395401,0.021443767680130357,20,160.39117680999968,0
0x9bae7d6e28953fad8035cc117e4d105f864169da,0.01,20,124.48607377808403,0
0xdA657E9Fa116900fAB8178E5580a3a6CEDd89F3C,0.0,20,3069.2670723891783,1
0xcc02b920ae227f1be7d01fc241c27e5f74d40436,0.0,4,2655.9384367815296,1
0xf73EF0650415656B51Be39bD5D37CF5cE03f4033,0.00706814,3,3127.298548826633,1
0x2903e9f1d81fac8ccc313b5b496f2db7db6750b6,0.0,6,2891.1656213170127,1
0x099ac034a3bf450824c5b57eec47db0c3f11ffeb,0.0,20,26.258817685801123,0
0x7a18cfc4a36e48163034e51a9ed19d4bdea05f6f,0.0,6,3059.47750298119,1
0x4114FB8B1879f61b18f7d2E623569a847a03e15A,0.0,20,2834.340347615787,1
0xe156919b398b19365ff5d272de6715265e81dbae,0.0,20,24.070837348106284,0
0x3d5d60bb3b8f35688ac0585b9fea65d07d8d0968,0.01,20,124.48428829653119,0
0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,0.0,20,3090.001488845627,1
0x7cfd37e9dc8f27bb78c497f8ca2a249701832dab,0.5571795810382172,20,754.6016648658365,0
0x379ce20c018fb6301c1872c429ec7270ffa4dc5b,0.002259064,9,3175.0171519041473,1
0x8651e8e218597e781E9a6D8CEB53ec5A236Ae75b,0.0,2,1902.0290398439627,1
0x0a00Fb2e074Ffaaf6c561164C6458b5C448120FC,0.0,2,1902.0132850854072,1
0x376059854cc6de8d1cc0fcb244699acde310670e,0.000876058394566213,20,65.60079013422131,0
0x55dcca45429c2244ee19ff0e4a28d22c5b565a4c,0.00276846659724742,20,388.0422284937981,0
0x4Bf722014E54AeAB05fcF1519E6e4C0c3F742e43,0.0,20,3009.0410658276714,1
0x03f034Fb47965123ea4148e3147E2cfdC5B1f7a5,0.00179703235753823,20,2843.804533306741,1
0xc16157e00b1bff1522c6f01246b4fb621da048d0,20.384640776201095,20,1752.3407716754687,0
0x2f80A6700e4bea478aC027F019f04A78a7538D06,0.0,2,1902.0266237330436,1
0x42ff5fff0e369ef6880875efcacb3b7c77974abc,0.0,0,0.0,1
0x3247f6b66f24f672eacf52080e0381fa45deb307,9.587328681719464,20,862.38310453328,0
0xdc0d72f12fbcd591015faaf507ce315b894d8173,2.312301138e-06,20,643.9515091759877,0
0x80e3c38db06e0971a9e2d2b742ba6ac465f2e13e,0.0,2,23.93501175552055,0
0x6d0b90ea2951ca5ad3abdb606e4146e9765f1ee4,0.0,20,2952.8760359278185,1
0x5c75278d6c0ce0531746fbd811df421f3695d47b,0.05594439992111756,20,399.68030466450585,0
0x8f8b72da75cdcf6931563f6d6832fd65bf5186d7,0.7780026945043711,20,176.0911175557502,0
0x37c81cc9ff71d0f97849a947bf22e8e529b72230,0.11353063071019481,20,3030.045002746408,1
0x5e0f56a3e977318b69303c12369b2a797dfa2b0b,0.0,20,2924.4831618925737,1
0x04c9aa075de60ba3bb7f8c9ef157b5453b76cd91,0.000450352152912271,20,133.48932044557674,0
0x2743f69c433101a5d833e13428ab1252498ed574,0.000153204469830708,3,136.39475837069529,0
0xda1cC010259496d407a764c381D0E82182D68D89,0.0,2,3007.0422367455617,1
0x6fcf42fcd9c6a54b64d1b52083700142952a2805,0.0,12,3116.9836171844768,1
0x52005B77fbEBf53cfD9527A388f58d0431AaaA3e,0.0,20,3004.4657707505894,1
0x685445fE51B31790538890A6468851AfbF7a0519,0.0,20,3077.773149289304,1
0xdbbe3d8c2d2b22a2611c5a94a9a12c2fcd49eb29,3.917955359451479,20,615.1806775058612,0
0x8dcdb7fc9f541825ba57fb47d5204317fc609590,0.0,2,3022.4099210943973,1
0x1086fEeb031e45e8FCD770662Aa8302d7C23ba1F,0.08671383159735947,20,3087.255610419934,1
0x5bc989f38ec9b913b0fbd8b702858214d428a1bd,0.000140030432365416,15,2883.2528142952947,1
0x99d16dd8d5fc09709b80df63f93c28ef0a472caa,0.1645573141301109,20,152.52661162759694,0
0xdfaa75323fb721e5f29d43859390f62cc4b600b8,810.6478140544123,20,1098.6922213504242,0
0x2828a6c7942b1bab8c150e1a9dedf18e74f18c78,0.009176629345313481,6,23.93859457294146,0
0x62404BFB3e1c464f17e3AF0c139e39D0703ae4A1,0.0,20,3022.8018183381637,1
0x439cB5628e64677c540A8635c86e41D83C1170d5,0.0,2,1902.0245204097778,1
0xae45a8240147e6179ec7c9f92c5a18f9a97b3fca,9.362158318570428,20,2610.4020767794577,0
0x6abfb0e1e1b392424a68fb2a4fc6b92c476104e3,0.000716898369857002,20,344.1790179494906,0
0x0dac7a548551dd2e0f7293005f14f9261d7e0196,0.00104025,10,2893.279836887444,1
0x03d9c4e0840626354d395c01ad5514fede8c7f8c,0.9799221105175634,20,840.3994167884853,0
0xbeEbe66b6A511dD2acCBfF7F258554dbe97f1294,0.0,20,2928.9316656786204,1
0x5e1f903c2435c3fae95c6d63c968bb67c1241b8a,0.3396351788057163,20,28.678906512359777,0
0x3c9b5f5c94d0498c10708c3bf3bc849c26d4445f,0.011864017819645587,20,89.76634148724654,0
0x8369F6723C4792b41d4AF4190662269431Ee5B0b,0.0,18,3066.839422442938,1
0x3AA65f17cdE339dF49AFd2F88B3C8495842D5FB0,0.000153,11,3026.8683314025952,1
0x64f3502c4b6b7e7f106e7ab1f175a4e2c2fde45f,0.0,20,2946.9565493909713,1
0x8aca5e48f96d2b55926d4c39227ed3e4bbf91e3b,0.004965771035628382,20,1929.7462348845131,0
0xa6b748b3c99f0f1d33da34621b3fe4f0f2d753d7,0.01,20,124.48548265267577,0
0x3c3b85b2ae785a8cc16c3d4df12cb27c6983dff5,0.0,8,2879.6313225854547,1
0x3A3999e6501e2a36dD3C0B8Fc2Bd165fc4a22e54,0.0,2,1902.016806667069,1
0xa84dbb8970d390fba67c6de1b995ee9169b7228f,0.000297422188223966,20,46.2624604161332,0
0x89c98cc6d9917b615257e5704e83906402f0f91f,0.0,20,3091.8707092310487,1
0x40dc31da1209e963d59cac8221bb542382788738,1.800972928814037,20,376.7320176065989,0
0xF0Fc2d4d550253d8C165C599E0cCCf221c7eb7b5,0.0,3,3004.4356378619264,1
